trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
1921,False,"{'a': 0.4, 'e': 0.14631972697965345}",20,0,24.430664569968872,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
1922,False,"{'a': 0.4, 'e': 0.1461734072526738}",20,6,-12.694915777310982,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 1}",1
1923,False,"{'a': 0.4, 'e': 0.14602723384542113}",35,24,-1.853029467506318,"{0: 10, 1: 0, 2: 0, 3: 1, 4: 0}",1
1924,False,"{'a': 0.4, 'e': 0.1458812066115757}",25,15,17.987055525693783,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1925,False,"{'a': 0.4, 'e': 0.14573532540496412}",25,7,-4.9056341730138024,"{0: 15, 1: 0, 2: 3, 3: 0, 4: 0}",1
1926,False,"{'a': 0.4, 'e': 0.14558959007955916}",25,0,28.0647577221548,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
1927,False,"{'a': 0.4, 'e': 0.1454440004894796}",20,8,14.486771524876849,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
1928,False,"{'a': 0.4, 'e': 0.14529855648899012}",25,9,11.800324475054644,"{0: 14, 1: 2, 2: 0, 3: 0, 4: 0}",1
1929,False,"{'a': 0.4, 'e': 0.14515325793250114}",25,19,6.346131837818621,"{0: 5, 1: 1, 2: 0, 3: 0, 4: 0}",1
1930,False,"{'a': 0.4, 'e': 0.14500810467456862}",20,12,-70.89103685425758,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 2}",1
1931,False,"{'a': 0.4, 'e': 0.14486309656989407}",25,14,-24.058010594944463,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 1}",1
1932,False,"{'a': 0.4, 'e': 0.14471823347332416}",30,17,17.297134718968117,"{0: 12, 1: 1, 2: 0, 3: 0, 4: 0}",1
1933,False,"{'a': 0.4, 'e': 0.14457351523985085}",25,11,25.498447000572064,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1934,False,"{'a': 0.4, 'e': 0.144428941724611}",20,12,17.91224533253574,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1935,False,"{'a': 0.4, 'e': 0.14428451278288637}",25,13,20.892562828075746,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1936,False,"{'a': 0.4, 'e': 0.1441402282701035}",30,17,-30.043801786973123,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 1}",1
1937,False,"{'a': 0.4, 'e': 0.1439960880418334}",25,13,22.162474549075686,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1938,False,"{'a': 0.4, 'e': 0.14385209195379156}",20,12,13.730947398217342,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1939,False,"{'a': 0.4, 'e': 0.14370823986183776}",25,20,9.4381468675568,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1940,False,"{'a': 0.4, 'e': 0.14356453162197594}",20,12,14.677158656894793,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1941,False,"{'a': 0.4, 'e': 0.14342096709035396}",30,18,11.171153666565509,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
1942,False,"{'a': 0.4, 'e': 0.1432775461232636}",25,17,13.745860665870522,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1943,False,"{'a': 0.4, 'e': 0.14313426857714034}",25,16,14.654311186191276,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1944,False,"{'a': 0.4, 'e': 0.1429911343085632}",20,9,10.767699479172578,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
1945,False,"{'a': 0.4, 'e': 0.14284814317425462}",20,12,-33.690354957647074,"{0: 6, 1: 1, 2: 0, 3: 0, 4: 1}",1
1946,False,"{'a': 0.4, 'e': 0.14270529503108037}",20,7,26.861964603259356,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1947,False,"{'a': 0.4, 'e': 0.1425625897360493}",25,11,23.76739933146375,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1948,False,"{'a': 0.4, 'e': 0.14242002714631324}",35,18,16.71375070158007,"{0: 15, 1: 2, 2: 0, 3: 0, 4: 0}",1
1949,False,"{'a': 0.4, 'e': 0.14227760711916693}",25,14,18.70142317039526,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1950,False,"{'a': 0.4, 'e': 0.14213532951204777}",25,11,-15.153656814534235,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 1}",1
1951,False,"{'a': 0.4, 'e': 0.14199319418253573}",25,13,20.80337750980678,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1952,False,"{'a': 0.4, 'e': 0.1418512009883532}",25,13,4.83821410527347,"{0: 10, 1: 1, 2: 1, 3: 0, 4: 0}",1
1953,False,"{'a': 0.4, 'e': 0.14170934978736482}",20,12,-26.397439461515223,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 1}",1
1954,False,"{'a': 0.4, 'e': 0.14156764043757747}",25,8,-6.099333606530291,"{0: 14, 1: 0, 2: 3, 3: 0, 4: 0}",1
1955,False,"{'a': 0.4, 'e': 0.1414260727971399}",20,14,12.989200576817154,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1956,False,"{'a': 0.4, 'e': 0.14128464672434274}",25,3,36.05867992646748,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
1957,False,"{'a': 0.4, 'e': 0.1411433620776184}",25,14,-30.54527929178216,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 1}",1
1958,False,"{'a': 0.4, 'e': 0.14100221871554078}",25,15,23.88860954998408,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1959,False,"{'a': 0.4, 'e': 0.14086121649682523}",20,15,-3.4459918297260987,"{0: 4, 1: 0, 2: 1, 3: 0, 4: 0}",1
1960,False,"{'a': 0.4, 'e': 0.14072035528032842}",20,13,11.85629109575638,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1961,False,"{'a': 0.4, 'e': 0.1405796349250481}",20,6,10.585548052802832,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
1962,False,"{'a': 0.4, 'e': 0.14043905529012304}",35,21,21.848477982388044,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 0}",1
1963,False,"{'a': 0.4, 'e': 0.14029861623483292}",30,17,18.913299600647445,"{0: 12, 1: 1, 2: 0, 3: 0, 4: 0}",1
1964,False,"{'a': 0.4, 'e': 0.1401583176185981}",25,2,37.691304897360986,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
1965,False,"{'a': 0.4, 'e': 0.1400181593009795}",20,11,12.332729199399616,"{0: 8, 1: 1, 2: 0, 3: 0, 4: 0}",1
1966,False,"{'a': 0.4, 'e': 0.1398781411416785}",30,16,27.957400284269212,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1967,False,"{'a': 0.4, 'e': 0.13973826300053682}",30,8,20.240952845397555,"{0: 20, 1: 1, 2: 1, 3: 0, 4: 0}",1
1968,False,"{'a': 0.4, 'e': 0.13959852473753628}",25,12,21.328092059860733,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1969,False,"{'a': 0.4, 'e': 0.13945892621279876}",25,10,4.735684418578487,"{0: 14, 1: 0, 2: 0, 3: 1, 4: 0}",1
1970,False,"{'a': 0.4, 'e': 0.13931946728658595}",20,9,-48.074821651660216,"{0: 8, 1: 0, 2: 2, 3: 0, 4: 1}",1
1971,False,"{'a': 0.4, 'e': 0.13918014781929938}",20,12,-24.366971881941048,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 1}",1
1972,False,"{'a': 0.4, 'e': 0.13904096767148008}",25,14,17.189194593463544,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1973,False,"{'a': 0.4, 'e': 0.1389019267038086}",30,20,21.63687074932418,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1974,False,"{'a': 0.4, 'e': 0.13876302477710478}",20,0,28.08297096544268,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
1975,False,"{'a': 0.4, 'e': 0.13862426175232767}",20,13,13.540832863008651,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1976,False,"{'a': 0.4, 'e': 0.13848563749057535}",30,15,21.24524732722373,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1977,False,"{'a': 0.4, 'e': 0.13834715185308477}",20,11,13.310790272051223,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1978,False,"{'a': 0.4, 'e': 0.1382088047012317}",25,3,17.76557249503187,"{0: 20, 1: 0, 2: 2, 3: 0, 4: 0}",1
1979,False,"{'a': 0.4, 'e': 0.13807059589653045}",25,19,3.9616843573196374,"{0: 5, 1: 1, 2: 0, 3: 0, 4: 0}",1
1980,False,"{'a': 0.4, 'e': 0.13793252530063393}",25,20,9.48147543158943,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1981,False,"{'a': 0.4, 'e': 0.1377945927753333}",25,12,18.338789925871936,"{0: 12, 1: 1, 2: 0, 3: 0, 4: 0}",1
1982,False,"{'a': 0.4, 'e': 0.13765679818255797}",20,0,16.73435104568337,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
1983,False,"{'a': 0.4, 'e': 0.1375191413843754}",20,11,15.029427764090613,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1984,False,"{'a': 0.4, 'e': 0.13738162224299102}",20,12,7.0927229894863055,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 0}",1
1985,False,"{'a': 0.4, 'e': 0.13724424062074803}",20,14,11.94599339332609,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1986,False,"{'a': 0.4, 'e': 0.1371069963801273}",20,12,13.558060469342978,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1987,False,"{'a': 0.4, 'e': 0.13696988938374716}",20,12,15.291180800513658,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1988,False,"{'a': 0.4, 'e': 0.1368329194943634}",20,3,-19.411085215181405,"{0: 15, 1: 1, 2: 0, 3: 0, 4: 1}",1
1989,False,"{'a': 0.4, 'e': 0.13669608657486904}",30,12,21.84602011718478,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
1990,False,"{'a': 0.4, 'e': 0.13655939048829419}",30,13,17.738174926458434,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
1991,False,"{'a': 0.4, 'e': 0.1364228310978059}",20,9,6.26545253686173,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
1992,False,"{'a': 0.4, 'e': 0.13628640826670807}",20,13,5.848670692209055,"{0: 6, 1: 1, 2: 0, 3: 0, 4: 0}",1
1993,False,"{'a': 0.4, 'e': 0.13615012185844136}",25,16,5.246979082598451,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
1994,False,"{'a': 0.4, 'e': 0.13601397173658292}",20,15,9.438419158903534,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1995,False,"{'a': 0.4, 'e': 0.13587795776484635}",20,9,7.944399696938936,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
1996,False,"{'a': 0.4, 'e': 0.1357420798070815}",25,12,24.63434529094896,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1997,False,"{'a': 0.4, 'e': 0.13560633772727443}",25,14,-18.873443392553707,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 1}",1
1998,False,"{'a': 0.4, 'e': 0.13547073138954716}",35,24,20.84053678774919,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1999,False,"{'a': 0.4, 'e': 0.1353352606581576}",20,14,9.662200446281927,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2000,False,"{'a': 0.4, 'e': 0.13519992539749945}",20,5,15.789928066265837,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
2001,False,"{'a': 0.4, 'e': 0.13506472547210194}",20,2,18.6795924416558,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
2002,False,"{'a': 0.4, 'e': 0.13492966074662985}",25,13,19.38302636848088,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2003,False,"{'a': 0.4, 'e': 0.13479473108588322}",20,12,2.1597044976327364,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
2004,False,"{'a': 0.4, 'e': 0.1346599363547973}",20,8,-17.913755439128423,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 1}",1
2005,False,"{'a': 0.4, 'e': 0.13452527641844253}",30,19,23.12177016621822,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2006,False,"{'a': 0.4, 'e': 0.1343907511420241}",30,16,10.535217890882663,"{0: 12, 1: 1, 2: 1, 3: 0, 4: 0}",1
2007,False,"{'a': 0.4, 'e': 0.13425636039088207}",25,13,26.236832657739455,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2008,False,"{'a': 0.4, 'e': 0.13412210403049118}",20,7,16.059893509957995,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
2009,False,"{'a': 0.4, 'e': 0.1339879819264607}",20,15,8.4753761731803,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
2010,False,"{'a': 0.4, 'e': 0.13385399394453423}",25,17,15.218721221595153,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2011,False,"{'a': 0.4, 'e': 0.13372013995058968}",30,12,33.34029484933076,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
2012,False,"{'a': 0.4, 'e': 0.1335864198106391}",30,19,23.822479223657986,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2013,False,"{'a': 0.4, 'e': 0.13345283339082847}",20,13,13.061312313252857,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2014,False,"{'a': 0.4, 'e': 0.13331938055743764}",20,16,7.794773237733679,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
2015,False,"{'a': 0.4, 'e': 0.1331860611768802}",30,13,-69.00557198212233,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 2}",1
2016,False,"{'a': 0.4, 'e': 0.13305287511570332}",30,16,12.97126165799966,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
2017,False,"{'a': 0.4, 'e': 0.1329198222405876}",20,12,13.142493019913923,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2018,False,"{'a': 0.4, 'e': 0.13278690241834704}",25,0,23.132260586246442,"{0: 23, 1: 2, 2: 0, 3: 0, 4: 0}",0
2019,False,"{'a': 0.4, 'e': 0.13265411551592868}",20,5,24.901907263416692,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
2020,False,"{'a': 0.4, 'e': 0.13252146140041274}",20,12,14.771079113450826,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2021,False,"{'a': 0.4, 'e': 0.13238893993901232}",25,18,14.195829315855203,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2022,False,"{'a': 0.4, 'e': 0.13225655099907332}",20,11,3.3212018975953415,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
2023,False,"{'a': 0.4, 'e': 0.13212429444807425}",20,12,15.89710262132823,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2024,False,"{'a': 0.4, 'e': 0.1319921701536262}",25,9,1.1593387252551304,"{0: 14, 1: 0, 2: 2, 3: 0, 4: 0}",1
2025,False,"{'a': 0.4, 'e': 0.13186017798347255}",30,18,17.193923294839497,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
2026,False,"{'a': 0.4, 'e': 0.13172831780548908}",20,7,23.740676957636015,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
2027,False,"{'a': 0.4, 'e': 0.13159658948768357}",35,9,41.57779811052226,"{0: 26, 1: 0, 2: 0, 3: 0, 4: 0}",1
2028,False,"{'a': 0.4, 'e': 0.1314649928981959}",20,4,24.970142229738762,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
2029,False,"{'a': 0.4, 'e': 0.1313335279052977}",35,8,0.17639997914061367,"{0: 21, 1: 4, 2: 2, 3: 0, 4: 0}",1
2030,False,"{'a': 0.4, 'e': 0.13120219437739242}",30,20,22.554701927061732,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2031,False,"{'a': 0.4, 'e': 0.13107099218301502}",25,13,22.956395115375688,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2032,False,"{'a': 0.4, 'e': 0.130939921190832}",30,10,-8.325035282559515,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",1
2033,False,"{'a': 0.4, 'e': 0.13080898126964116}",20,6,-14.127308561005572,"{0: 11, 1: 1, 2: 1, 3: 1, 4: 0}",1
2034,False,"{'a': 0.4, 'e': 0.13067817228837153}",25,13,14.09956812808823,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
2035,False,"{'a': 0.4, 'e': 0.13054749411608316}",25,8,-16.23333801491634,"{0: 15, 1: 1, 2: 0, 3: 0, 4: 1}",1
2036,False,"{'a': 0.4, 'e': 0.13041694662196707}",20,9,8.97309793253647,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
2037,False,"{'a': 0.4, 'e': 0.1302865296753451}",20,5,13.599122179199844,"{0: 13, 1: 2, 2: 0, 3: 0, 4: 0}",1
2038,False,"{'a': 0.4, 'e': 0.13015624314566976}",20,0,31.208689278471194,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
2039,False,"{'a': 0.4, 'e': 0.1300260869025241}",20,12,14.50447063124753,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2040,False,"{'a': 0.4, 'e': 0.12989606081562158}",20,16,6.608998540009035,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
2041,False,"{'a': 0.4, 'e': 0.12976616475480596}",25,5,24.878082488577842,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",1
2042,False,"{'a': 0.4, 'e': 0.12963639859005113}",25,14,10.934688564961801,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 0}",1
2043,False,"{'a': 0.4, 'e': 0.1295067621914611}",20,16,7.408703828148289,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
2044,False,"{'a': 0.4, 'e': 0.12937725542926962}",30,16,22.385504323928746,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 0}",1
2045,False,"{'a': 0.4, 'e': 0.12924787817384037}",25,18,11.589344561257624,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2046,False,"{'a': 0.4, 'e': 0.1291186302956665}",25,16,15.66854327636025,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2047,False,"{'a': 0.4, 'e': 0.12898951166537084}",25,14,7.623527668352531,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
2048,False,"{'a': 0.4, 'e': 0.12886052215370547}",20,13,13.734277326936178,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2049,False,"{'a': 0.4, 'e': 0.12873166163155178}",20,14,8.636837209141971,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2050,False,"{'a': 0.4, 'e': 0.12860292996992023}",20,14,11.985815401684352,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2051,False,"{'a': 0.4, 'e': 0.1284743270399503}",30,2,-70.01449221839978,"{0: 23, 1: 0, 2: 3, 3: 0, 4: 2}",1
2052,False,"{'a': 0.4, 'e': 0.12834585271291035}",30,18,15.735346330703987,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2053,False,"{'a': 0.4, 'e': 0.12821750686019745}",20,10,8.81622407678165,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
2054,False,"{'a': 0.4, 'e': 0.12808928935333724}",20,12,11.751223075116757,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 0}",1
2055,False,"{'a': 0.4, 'e': 0.1279612000639839}",20,13,1.8088589401990027,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
2056,False,"{'a': 0.4, 'e': 0.12783323886391992}",20,11,19.058011204656317,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2057,False,"{'a': 0.4, 'e': 0.127705405625056}",25,6,12.515874904254272,"{0: 16, 1: 3, 2: 0, 3: 0, 4: 0}",1
2058,False,"{'a': 0.4, 'e': 0.12757770021943093}",25,8,32.466669348582556,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
2059,False,"{'a': 0.4, 'e': 0.1274501225192115}",20,4,17.748441117817006,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1
2060,False,"{'a': 0.4, 'e': 0.12732267239669232}",20,10,-23.405889077081394,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 1}",1
2061,False,"{'a': 0.4, 'e': 0.1271953497242956}",30,18,23.522665328886973,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2062,False,"{'a': 0.4, 'e': 0.1270681543745713}",30,16,-20.11325710805277,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 1}",1
2063,False,"{'a': 0.4, 'e': 0.12694108622019673}",25,8,9.24364833640919,"{0: 15, 1: 0, 2: 2, 3: 0, 4: 0}",1
2064,False,"{'a': 0.4, 'e': 0.12681414513397654}",20,2,26.248667175168002,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
2065,False,"{'a': 0.4, 'e': 0.12668733098884258}",20,7,24.41725476886568,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
2066,False,"{'a': 0.4, 'e': 0.12656064365785372}",20,15,11.042253800125227,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
2067,False,"{'a': 0.4, 'e': 0.12643408301419587}",20,13,12.573711781142336,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2068,False,"{'a': 0.4, 'e': 0.12630764893118168}",30,10,22.71841068395536,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",1
2069,False,"{'a': 0.4, 'e': 0.1261813412822505}",25,17,3.7844383415587495,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
2070,False,"{'a': 0.4, 'e': 0.12605515994096825}",20,8,23.71758485500435,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2071,False,"{'a': 0.4, 'e': 0.12592910478102728}",30,16,13.753330078663154,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
2072,False,"{'a': 0.4, 'e': 0.12580317567624624}",20,3,17.34827099254173,"{0: 16, 1: 1, 2: 0, 3: 0, 4: 0}",1
2073,False,"{'a': 0.4, 'e': 0.12567737250057}",25,8,4.236316376656206,"{0: 14, 1: 1, 2: 2, 3: 0, 4: 0}",1
2074,False,"{'a': 0.4, 'e': 0.12555169512806943}",25,16,18.79716716805166,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2075,False,"{'a': 0.4, 'e': 0.12542614343294137}",20,8,26.238051394315416,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2076,False,"{'a': 0.4, 'e': 0.12530071728950842}",20,13,-32.55476648381417,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 1}",1
2077,False,"{'a': 0.4, 'e': 0.12517541657221892}",25,13,20.5037831340637,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2078,False,"{'a': 0.4, 'e': 0.1250502411556467}",20,11,1.8766034708872141,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
2079,False,"{'a': 0.4, 'e': 0.12492519091449104}",20,11,18.683733444354225,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2080,False,"{'a': 0.4, 'e': 0.12480026572357655}",25,20,9.570901514518749,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
2081,False,"{'a': 0.4, 'e': 0.12467546545785298}",20,8,21.13704303371367,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2082,False,"{'a': 0.4, 'e': 0.12455078999239512}",20,13,16.754044880990055,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2083,False,"{'a': 0.4, 'e': 0.12442623920240273}",20,12,6.0925788766121665,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
2084,False,"{'a': 0.4, 'e': 0.12430181296320032}",25,17,17.000098936439503,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2085,False,"{'a': 0.4, 'e': 0.12417751115023713}",20,10,7.032325895815903,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
2086,False,"{'a': 0.4, 'e': 0.1240533336390869}",25,15,13.963846570286993,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 0}",1
2087,False,"{'a': 0.4, 'e': 0.12392928030544781}",25,19,11.428016089719248,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2088,False,"{'a': 0.4, 'e': 0.12380535102514235}",20,3,26.97677169933865,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
2089,False,"{'a': 0.4, 'e': 0.12368154567411721}",25,16,14.778661313410094,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2090,False,"{'a': 0.4, 'e': 0.12355786412844309}",20,0,30.625796961526728,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
2091,False,"{'a': 0.4, 'e': 0.12343430626431465}",30,20,20.105636217122743,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2092,False,"{'a': 0.4, 'e': 0.12331087195805034}",20,5,26.049939412276295,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
2093,False,"{'a': 0.4, 'e': 0.12318756108609229}",20,6,11.041794904966153,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
2094,False,"{'a': 0.4, 'e': 0.1230643735250062}",20,10,18.88746335465742,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2095,False,"{'a': 0.4, 'e': 0.12294130915148119}",25,18,11.790768318726549,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2096,False,"{'a': 0.4, 'e': 0.1228183678423297}",20,12,9.795951384496188,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 0}",1
2097,False,"{'a': 0.4, 'e': 0.12269554947448738}",20,10,21.154170432857896,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2098,False,"{'a': 0.4, 'e': 0.1225728539250129}",25,20,11.434651033950527,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
2099,False,"{'a': 0.4, 'e': 0.12245028107108788}",20,0,17.02504275842114,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",1
2100,False,"{'a': 0.4, 'e': 0.12232783079001679}",20,6,27.006907059080127,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2101,False,"{'a': 0.4, 'e': 0.12220550295922677}",20,11,16.173797522925334,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2102,False,"{'a': 0.4, 'e': 0.12208329745626754}",20,14,-31.356724935439097,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 1}",1
2103,False,"{'a': 0.4, 'e': 0.12196121415881128}",25,15,19.94746613341089,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
